txn_id,customer_id,date,amount,category,channel
T003728,C0053,2026-05-17,-80.02,retail,card
T003812,C0054,2026-05-17,-24.93,transport,card
T004244,C0062,2026-05-17,2664.85,salary,inbound_transfer
T004447,C0065,2026-05-17,3206.46,salary,inbound_transfer
T004817,C0070,2026-05-17,-55.09,cash_withdrawal,atm
T004879,C0071,2026-05-17,-79.21,transfer_out,app_transfer
T004886,C0071,2026-05-17,-9.78,transport,card
T005126,C0074,2026-05-17,-47.66,cash_withdrawal,atm
T005547,C0079,2026-05-17,-117.88,transfer_out,app_transfer
T005842,C0083,2026-05-17,-29.56,dining,card
T005946,C0085,2026-05-17,-12.47,transport,card
T006164,C0088,2026-05-17,-17.37,dining,card
T006166,C0088,2026-05-17,-47.58,retail,card
T006566,C0093,2026-05-17,-30.46,groceries,card
T007306,C0105,2026-05-17,-18.2,transport,card
T007445,C0108,2026-05-17,-12.15,subscription,direct_debit
T007766,C0112,2026-05-17,-77.53,utilities,direct_debit
T008155,C0118,2026-05-17,-20.74,transport,card
T008591,C0125,2026-05-17,-83.99,groceries,card
T008832,C0128,2026-05-17,-34.2,dining,card
T008980,C0130,2026-05-17,-62.86,groceries,card
T009232,C0133,2026-05-17,4202.95,salary,inbound_transfer
T009337,C0134,2026-05-17,-255.31,transfer_out,app_transfer
T009600,C0138,2026-05-17,-22.77,subscription,direct_debit
T010112,C0146,2026-05-17,-54.02,dining,card
T010446,C0151,2026-05-17,2476.05,salary,inbound_transfer
T010449,C0151,2026-05-17,-51.06,cash_withdrawal,atm
T010544,C0152,2026-05-17,-375.76,transfer_out,app_transfer
T010777,C0155,2026-05-17,-102.58,utilities,direct_debit
T011279,C0162,2026-05-17,-43.96,utilities,direct_debit
T011412,C0164,2026-05-17,-64.83,groceries,card
T011738,C0168,2026-05-17,-114.65,retail,card
T011835,C0169,2026-05-17,-6.02,subscription,direct_debit
T012295,C0176,2026-05-17,3271.82,salary,inbound_transfer
T013019,C0187,2026-05-17,3138.51,salary,inbound_transfer
T013254,C0190,2026-05-17,3355.22,salary,inbound_transfer
T013255,C0190,2026-05-17,-50.81,dining,card
T013627,C0196,2026-05-17,-154.84,utilities,direct_debit
T013719,C0197,2026-05-17,-58.1,retail,card
T013824,C0198,2026-05-17,-134.01,utilities,direct_debit
T000052,C0001,2026-05-18,-42.78,retail,card
T001546,C0023,2026-05-18,-104.37,transfer_out,app_transfer
T002118,C0030,2026-05-18,-10.62,subscription,direct_debit
T002905,C0042,2026-05-18,-26.76,transport,card
T003337,C0049,2026-05-18,-112.72,retail,card
T003339,C0049,2026-05-18,-201.42,utilities,direct_debit
T003627,C0052,2026-05-18,1006.99,salary,inbound_transfer
T003636,C0052,2026-05-18,-18.31,dining,card
T003878,C0055,2026-05-18,-26.87,transport,card
T003890,C0055,2026-05-18,-24.66,groceries,card
T004248,C0062,2026-05-18,-18.84,subscription,direct_debit
T004731,C0069,2026-05-18,-156.02,transfer_out,app_transfer
T005226,C0075,2026-05-18,-56.54,groceries,card
T005619,C0080,2026-05-18,-26.2,dining,card
T005703,C0081,2026-05-18,-17.1,subscription,direct_debit
T006029,C0086,2026-05-18,-75.93,groceries,card
T006477,C0092,2026-05-18,-30.59,retail,card
T007089,C0100,2026-05-18,-60.66,groceries,card
T007263,C0104,2026-05-18,-35.27,retail,card
T007518,C0109,2026-05-18,-22.83,dining,card
T008228,C0119,2026-05-18,-130.45,utilities,direct_debit
T008311,C0120,2026-05-18,-27.17,dining,card
T008499,C0124,2026-05-18,-50.2,dining,card
T008592,C0125,2026-05-18,-54.5,groceries,card
T008753,C0127,2026-05-18,-24.68,retail,card
T008754,C0127,2026-05-18,-89.5,groceries,card
T009846,C0142,2026-05-18,-44.42,retail,card
T010346,C0150,2026-05-18,-30.44,dining,card
T010448,C0151,2026-05-18,-23.23,groceries,card
T010538,C0152,2026-05-18,-20.8,transport,card
T010611,C0153,2026-05-18,3892.01,salary,inbound_transfer
T010689,C0154,2026-05-18,2521.73,salary,inbound_transfer
T010936,C0157,2026-05-18,-68.0,groceries,card
T011013,C0158,2026-05-18,-88.16,groceries,card
T011481,C0165,2026-05-18,-23.58,groceries,card
T011901,C0170,2026-05-18,2918.27,salary,inbound_transfer
T012542,C0180,2026-05-18,-293.36,transfer_out,app_transfer
T012861,C0185,2026-05-18,-48.67,dining,card
T013269,C0190,2026-05-18,-80.56,cash_withdrawal,atm
T013517,C0194,2026-05-18,-130.75,retail,card
T000115,C0002,2026-05-19,-59.57,retail,card
T000240,C0004,2026-05-19,-30.43,cash_withdrawal,atm
T000772,C0012,2026-05-19,-55.11,dining,card
T000833,C0013,2026-05-19,-122.61,retail,card
T001093,C0017,2026-05-19,-83.43,groceries,card
T001098,C0017,2026-05-19,-184.61,utilities,direct_debit
T001170,C0018,2026-05-19,-101.33,cash_withdrawal,atm
T001728,C0025,2026-05-19,-38.71,groceries,card
T001929,C0028,2026-05-19,-41.15,dining,card
T002259,C0032,2026-05-19,-82.33,groceries,card
T002824,C0041,2026-05-19,-17.36,groceries,card
T002979,C0043,2026-05-19,-7.38,subscription,direct_debit
T003423,C0050,2026-05-19,-79.1,groceries,card
T003879,C0055,2026-05-19,-61.88,groceries,card
T004062,C0059,2026-05-19,2229.95,salary,inbound_transfer
T004063,C0059,2026-05-19,-23.31,groceries,card
T004318,C0063,2026-05-19,-72.32,groceries,card
T004450,C0065,2026-05-19,-19.12,subscription,direct_debit
T004809,C0070,2026-05-19,-55.88,dining,card
T004811,C0070,2026-05-19,-44.24,retail,card
T004820,C0070,2026-05-19,-80.49,groceries,card
T005030,C0073,2026-05-19,-113.25,transfer_out,app_transfer
T005218,C0075,2026-05-19,-22.97,groceries,card
T005307,C0076,2026-05-19,-147.43,utilities,direct_debit
T005552,C0079,2026-05-19,-79.38,retail,card
T005932,C0085,2026-05-19,-20.88,subscription,direct_debit
T005934,C0085,2026-05-19,-24.35,dining,card
T006034,C0086,2026-05-19,-273.37,transfer_out,app_transfer
T006154,C0088,2026-05-19,3111.99,salary,inbound_transfer
T006167,C0088,2026-05-19,-13.72,dining,card
T007088,C0100,2026-05-19,-75.2,cash_withdrawal,atm
T007114,C0101,2026-05-19,-172.6,utilities,direct_debit
T007678,C0111,2026-05-19,-118.63,retail,card
T007773,C0112,2026-05-19,-124.11,retail,card
T007925,C0115,2026-05-19,-40.52,groceries,card
T008003,C0116,2026-05-19,-37.78,groceries,card
T008313,C0120,2026-05-19,-50.62,groceries,card
T008500,C0124,2026-05-19,-106.06,cash_withdrawal,atm
T009528,C0137,2026-05-19,-12.81,transport,card
T009839,C0142,2026-05-19,-62.44,groceries,card
T009841,C0142,2026-05-19,-53.98,cash_withdrawal,atm
T009925,C0143,2026-05-19,-15.67,transport,card
T009927,C0143,2026-05-19,-47.1,groceries,card
T010104,C0146,2026-05-19,-84.49,retail,card
T010111,C0146,2026-05-19,-68.79,retail,card
T010114,C0146,2026-05-19,-14.77,subscription,direct_debit
T010456,C0151,2026-05-19,-55.19,dining,card
T010691,C0154,2026-05-19,-65.69,cash_withdrawal,atm
T011007,C0158,2026-05-19,3856.23,salary,inbound_transfer
T011168,C0161,2026-05-19,-127.2,utilities,direct_debit
T011282,C0162,2026-05-19,-10.46,transport,card
T011409,C0164,2026-05-19,-45.26,retail,card
T011486,C0165,2026-05-19,-34.12,dining,card
T011727,C0168,2026-05-19,-44.82,dining,card
T011729,C0168,2026-05-19,-101.38,utilities,direct_debit
T011902,C0170,2026-05-19,-254.37,transfer_out,app_transfer
T011908,C0170,2026-05-19,-42.39,dining,card
T012304,C0176,2026-05-19,-60.25,groceries,card
T012951,C0186,2026-05-19,-102.33,retail,card
T013258,C0190,2026-05-19,-9.4,subscription,direct_debit
T013268,C0190,2026-05-19,-292.46,transfer_out,app_transfer
T013730,C0197,2026-05-19,-38.34,retail,card
T000165,C0003,2026-05-20,2903.51,salary,inbound_transfer
T000691,C0011,2026-05-20,-14.35,transport,card
T000768,C0012,2026-05-20,-11.2,transport,card
T001019,C0016,2026-05-20,-28.11,transport,card
T001097,C0017,2026-05-20,-143.84,utilities,direct_debit
T001256,C0019,2026-05-20,782.58,salary,inbound_transfer
T001392,C0021,2026-05-20,-31.23,dining,card
T001541,C0023,2026-05-20,-50.92,utilities,direct_debit
T002010,C0029,2026-05-20,-69.79,groceries,card
T002016,C0029,2026-05-20,-40.08,cash_withdrawal,atm
T002018,C0029,2026-05-20,-13.06,transport,card
T002116,C0030,2026-05-20,-70.71,groceries,card
T002120,C0030,2026-05-20,-88.03,groceries,card
T002320,C0033,2026-05-20,-65.63,groceries,card
T002629,C0038,2026-05-20,-40.3,retail,card
T002907,C0042,2026-05-20,-20.24,subscription,direct_debit
T002909,C0042,2026-05-20,-74.95,cash_withdrawal,atm
T003240,C0047,2026-05-20,-6.62,subscription,direct_debit
T003718,C0053,2026-05-20,3745.63,salary,inbound_transfer
T003727,C0053,2026-05-20,-9.31,transport,card
T004320,C0063,2026-05-20,-9.54,transport,card
T004517,C0066,2026-05-20,3490.9,salary,inbound_transfer
T004810,C0070,2026-05-20,-72.66,utilities,direct_debit
T004961,C0072,2026-05-20,-49.99,dining,card
T005405,C0077,2026-05-20,-166.32,utilities,direct_debit
T005542,C0079,2026-05-20,-109.38,utilities,direct_debit
T005630,C0080,2026-05-20,-38.39,groceries,card
T005841,C0083,2026-05-20,-47.5,retail,card
T006260,C0089,2026-05-20,-14.43,dining,card
T006476,C0092,2026-05-20,-10.7,subscription,direct_debit
T006649,C0094,2026-05-20,-11.26,dining,card
T006655,C0094,2026-05-20,-8.96,transport,card
T006742,C0095,2026-05-20,4032.09,salary,inbound_transfer
T007033,C0099,2026-05-20,-23.72,dining,card
T007525,C0109,2026-05-20,-39.09,dining,card
T008162,C0118,2026-05-20,-93.9,retail,card
T008234,C0119,2026-05-20,-292.25,transfer_out,app_transfer
T008908,C0129,2026-05-20,-15.98,dining,card
T009130,C0132,2026-05-20,-91.28,transfer_out,app_transfer
T009139,C0132,2026-05-20,-372.29,transfer_out,app_transfer
T009670,C0140,2026-05-20,773.99,salary,inbound_transfer
T009677,C0140,2026-05-20,-349.06,transfer_out,app_transfer
T009754,C0141,2026-05-20,-32.44,dining,card
T010447,C0151,2026-05-20,-79.41,groceries,card
T010452,C0151,2026-05-20,-48.71,dining,card
T010542,C0152,2026-05-20,-80.61,retail,card
T010618,C0153,2026-05-20,-21.04,groceries,card
T010696,C0154,2026-05-20,-121.05,utilities,direct_debit
T010697,C0154,2026-05-20,-76.86,transfer_out,app_transfer
T010944,C0157,2026-05-20,-75.3,retail,card
T011483,C0165,2026-05-20,-50.14,dining,card
T011547,C0166,2026-05-20,4024.52,salary,inbound_transfer
T011553,C0166,2026-05-20,-46.46,retail,card
T011632,C0167,2026-05-20,-42.11,groceries,card
T011639,C0167,2026-05-20,-48.95,dining,card
T011977,C0171,2026-05-20,-14.85,transport,card
T012155,C0174,2026-05-20,-22.06,transport,card
T012374,C0177,2026-05-20,876.87,salary,inbound_transfer
T012494,C0179,2026-05-20,-111.37,retail,card
T012591,C0181,2026-05-20,2776.67,salary,inbound_transfer
T012762,C0183,2026-05-20,-80.61,cash_withdrawal,atm
T013102,C0188,2026-05-20,-24.88,subscription,direct_debit
T013189,C0189,2026-05-20,-52.67,groceries,card
T013633,C0196,2026-05-20,-12.95,dining,card
T013868,C0199,2026-05-20,868.88,salary,inbound_transfer
T000114,C0002,2026-05-21,-39.63,dining,card
T000238,C0004,2026-05-21,-64.38,retail,card
T000241,C0004,2026-05-21,-33.99,dining,card
T000387,C0006,2026-05-21,-365.99,transfer_out,app_transfer
T000565,C0009,2026-05-21,-61.12,groceries,card
T000569,C0009,2026-05-21,-48.17,dining,card
T000572,C0009,2026-05-21,-42.53,dining,card
T000621,C0010,2026-05-21,-15.32,dining,card
T000954,C0015,2026-05-21,-35.32,dining,card
T001095,C0017,2026-05-21,-22.36,groceries,card
T001101,C0017,2026-05-21,-87.81,groceries,card
T001165,C0018,2026-05-21,2675.28,salary,inbound_transfer
T001167,C0018,2026-05-21,-101.67,transfer_out,app_transfer
T001172,C0018,2026-05-21,-86.56,retail,card
T001537,C0023,2026-05-21,3040.95,salary,inbound_transfer
T001640,C0024,2026-05-21,-48.64,dining,card
T001642,C0024,2026-05-21,-127.64,retail,card
T002008,C0029,2026-05-21,3780.11,salary,inbound_transfer
T002122,C0030,2026-05-21,-66.48,retail,card
T002628,C0038,2026-05-21,-267.5,transfer_out,app_transfer
T003333,C0049,2026-05-21,-12.47,transport,card
T003336,C0049,2026-05-21,-56.36,groceries,card
T003425,C0050,2026-05-21,-10.76,transport,card
T003545,C0051,2026-05-21,-85.87,retail,card
T004133,C0060,2026-05-21,-315.04,transfer_out,app_transfer
T004314,C0063,2026-05-21,-25.85,subscription,direct_debit
T004519,C0066,2026-05-21,-98.89,retail,card
T004873,C0071,2026-05-21,1001.53,salary,inbound_transfer
T004883,C0071,2026-05-21,-125.72,retail,card
T005486,C0078,2026-05-21,-77.86,retail,card
T005938,C0085,2026-05-21,-89.5,retail,card
T006264,C0089,2026-05-21,-75.41,retail,card
T006893,C0097,2026-05-21,-17.44,transport,card
T006955,C0098,2026-05-21,-79.14,retail,card
T007199,C0103,2026-05-21,-13.24,transport,card
T007266,C0104,2026-05-21,-348.39,transfer_out,app_transfer
T007768,C0112,2026-05-21,-13.38,transport,card
T007769,C0112,2026-05-21,-18.54,subscription,direct_debit
T008230,C0119,2026-05-21,-69.11,retail,card
T008319,C0120,2026-05-21,-105.89,retail,card
T008584,C0125,2026-05-21,-6.76,transport,card
T008762,C0127,2026-05-21,-7.06,transport,card
T009525,C0137,2026-05-21,-76.53,groceries,card
T009679,C0140,2026-05-21,-40.67,dining,card
T010110,C0146,2026-05-21,-24.57,dining,card
T010187,C0148,2026-05-21,-7.62,subscription,direct_debit
T012154,C0174,2026-05-21,-38.24,dining,card
T012231,C0175,2026-05-21,-54.4,dining,card
T012421,C0178,2026-05-21,-103.7,retail,card
T012675,C0182,2026-05-21,854.37,salary,inbound_transfer
T012751,C0183,2026-05-21,-54.7,cash_withdrawal,atm
T012759,C0183,2026-05-21,-15.51,transport,card
T012760,C0183,2026-05-21,-9.59,transport,card
T012869,C0185,2026-05-21,-80.65,groceries,card
T012948,C0186,2026-05-21,-25.85,transport,card
T013195,C0189,2026-05-21,-11.87,transport,card
T013377,C0192,2026-05-21,-101.0,cash_withdrawal,atm
T013459,C0193,2026-05-21,-59.08,cash_withdrawal,atm
T013873,C0199,2026-05-21,-91.35,cash_withdrawal,atm
T000381,C0006,2026-05-22,-6.51,subscription,direct_debit
T000383,C0006,2026-05-22,-64.08,groceries,card
T000487,C0008,2026-05-22,-17.06,groceries,card
T000622,C0010,2026-05-22,-50.94,groceries,card
T000694,C0011,2026-05-22,-375.09,transfer_out,app_transfer
T000897,C0014,2026-05-22,-92.4,cash_withdrawal,atm
T001259,C0019,2026-05-22,-82.29,groceries,card
T001544,C0023,2026-05-22,-194.93,utilities,direct_debit
T001854,C0027,2026-05-22,-189.47,utilities,direct_debit
T001926,C0028,2026-05-22,-98.04,retail,card
T002261,C0032,2026-05-22,-56.63,retail,card
T002631,C0038,2026-05-22,-103.34,retail,card
T002822,C0041,2026-05-22,-30.27,dining,card
T002982,C0043,2026-05-22,-38.24,retail,card
T003160,C0046,2026-05-22,-39.82,cash_withdrawal,atm
T003340,C0049,2026-05-22,-53.23,dining,card
T004245,C0062,2026-05-22,-99.65,cash_withdrawal,atm
T004317,C0063,2026-05-22,-74.91,retail,card
T004394,C0064,2026-05-22,-26.27,groceries,card
T004804,C0070,2026-05-22,2995.41,salary,inbound_transfer
T004807,C0070,2026-05-22,-86.3,groceries,card
T005028,C0073,2026-05-22,-20.6,dining,card
T005037,C0073,2026-05-22,-108.74,cash_withdrawal,atm
T005933,C0085,2026-05-22,-201.27,transfer_out,app_transfer
T005944,C0085,2026-05-22,-15.46,transport,card
T006556,C0093,2026-05-22,1229.96,salary,inbound_transfer
T006814,C0096,2026-05-22,-10.01,subscription,direct_debit
T006962,C0098,2026-05-22,-31.51,dining,card
T007198,C0103,2026-05-22,-19.4,dining,card
T007261,C0104,2026-05-22,3750.46,salary,inbound_transfer
T007362,C0106,2026-05-22,-272.58,transfer_out,app_transfer
T007444,C0108,2026-05-22,-18.38,transport,card
T007763,C0112,2026-05-22,4033.18,salary,inbound_transfer
T008153,C0118,2026-05-22,-12.65,subscription,direct_debit
T008160,C0118,2026-05-22,-17.37,transport,card
T008675,C0126,2026-05-22,-107.04,retail,card
T008756,C0127,2026-05-22,-25.53,transport,card
T009331,C0134,2026-05-22,-24.21,transport,card
T009838,C0142,2026-05-22,-80.34,retail,card
T009840,C0142,2026-05-22,-24.59,transport,card
T010196,C0148,2026-05-22,-171.42,utilities,direct_debit
T010280,C0149,2026-05-22,-9.12,subscription,direct_debit
T010617,C0153,2026-05-22,-47.23,groceries,card
T010699,C0154,2026-05-22,-311.43,transfer_out,app_transfer
T010775,C0155,2026-05-22,-96.64,utilities,direct_debit
T011725,C0168,2026-05-22,3528.38,salary,inbound_transfer
T011737,C0168,2026-05-22,-17.43,transport,card
T012152,C0174,2026-05-22,-57.13,utilities,direct_debit
T012232,C0175,2026-05-22,-14.36,transport,card
T012956,C0186,2026-05-22,-199.47,utilities,direct_debit
T013624,C0196,2026-05-22,-12.21,subscription,direct_debit
T013626,C0196,2026-05-22,-71.92,groceries,card
T013721,C0197,2026-05-22,-68.97,groceries,card
T000168,C0003,2026-05-23,-184.81,transfer_out,app_transfer
T000894,C0014,2026-05-23,-14.43,transport,card
T001166,C0018,2026-05-23,-123.54,retail,card
T001168,C0018,2026-05-23,-279.42,transfer_out,app_transfer
T001261,C0019,2026-05-23,-91.89,groceries,card
T001263,C0019,2026-05-23,-99.48,retail,card
T001341,C0020,2026-05-23,-26.22,subscription,direct_debit
T001930,C0028,2026-05-23,-41.77,retail,card
T002123,C0030,2026-05-23,-34.81,cash_withdrawal,atm
T002553,C0037,2026-05-23,-29.61,retail,card
T002707,C0039,2026-05-23,-6.31,subscription,direct_debit
T003155,C0046,2026-05-23,-210.3,transfer_out,app_transfer
T003426,C0050,2026-05-23,-17.67,subscription,direct_debit
T003538,C0051,2026-05-23,908.77,salary,inbound_transfer
T003547,C0051,2026-05-23,-189.09,transfer_out,app_transfer
T004128,C0060,2026-05-23,-17.2,groceries,card
T004385,C0064,2026-05-23,2322.47,salary,inbound_transfer
T004595,C0067,2026-05-23,-54.12,dining,card
T004652,C0068,2026-05-23,-24.84,subscription,direct_debit
T004732,C0069,2026-05-23,-30.57,transport,card
T004814,C0070,2026-05-23,-38.72,dining,card
T004962,C0072,2026-05-23,-28.33,dining,card
T005129,C0074,2026-05-23,-102.25,utilities,direct_debit
T005400,C0077,2026-05-23,-85.61,transfer_out,app_transfer
T005702,C0081,2026-05-23,-40.08,dining,card
T005940,C0085,2026-05-23,-60.83,groceries,card
T006263,C0089,2026-05-23,-26.49,transport,card
T006644,C0094,2026-05-23,868.7,salary,inbound_transfer
T006648,C0094,2026-05-23,-32.8,dining,card
T007265,C0104,2026-05-23,-31.21,dining,card
T007366,C0106,2026-05-23,-139.82,utilities,direct_debit
T007441,C0108,2026-05-23,-36.37,cash_withdrawal,atm
T007514,C0109,2026-05-23,-25.45,groceries,card
T007826,C0113,2026-05-23,-94.97,retail,card
T008004,C0116,2026-05-23,-17.44,groceries,card
T008764,C0127,2026-05-23,-284.5,transfer_out,app_transfer
T008828,C0128,2026-05-23,879.27,salary,inbound_transfer
T008907,C0129,2026-05-23,-32.43,dining,card
T009064,C0131,2026-05-23,-32.22,dining,card
T009233,C0133,2026-05-23,-55.64,dining,card
T009330,C0134,2026-05-23,-132.43,utilities,direct_debit
T009410,C0135,2026-05-23,-82.19,retail,card
T009596,C0138,2026-05-23,-19.94,subscription,direct_debit
T009833,C0142,2026-05-23,3384.06,salary,inbound_transfer
T010013,C0145,2026-05-23,-39.79,groceries,card
T010195,C0148,2026-05-23,-20.84,groceries,card
T010774,C0155,2026-05-23,-64.65,retail,card
T010863,C0156,2026-05-23,-45.05,groceries,card
T011165,C0161,2026-05-23,-29.49,groceries,card
T011344,C0163,2026-05-23,-88.94,cash_withdrawal,atm
T011731,C0168,2026-05-23,-61.04,dining,card
T011734,C0168,2026-05-23,-42.97,dining,card
T011833,C0169,2026-05-23,-41.58,groceries,card
T012305,C0176,2026-05-23,-41.22,groceries,card
T013271,C0190,2026-05-23,-129.83,utilities,direct_debit
T000570,C0009,2026-05-24,-35.61,dining,card
T000614,C0010,2026-05-24,3395.56,salary,inbound_transfer
T000775,C0012,2026-05-24,-68.46,retail,card
T000947,C0015,2026-05-24,-75.0,groceries,card
T001013,C0016,2026-05-24,-37.65,groceries,card
T001094,C0017,2026-05-24,-54.71,groceries,card
T001257,C0019,2026-05-24,836.25,salary,inbound_transfer
T001339,C0020,2026-05-24,-61.04,retail,card
T001343,C0020,2026-05-24,-316.87,transfer_out,app_transfer
T001540,C0023,2026-05-24,-263.89,transfer_out,app_transfer
T001543,C0023,2026-05-24,-10.88,subscription,direct_debit
T001783,C0026,2026-05-24,-95.85,retail,card
T001934,C0028,2026-05-24,-87.48,groceries,card
T002013,C0029,2026-05-24,-50.24,retail,card
T002265,C0032,2026-05-24,-279.12,transfer_out,app_transfer
T002465,C0036,2026-05-24,-356.96,transfer_out,app_transfer
T002710,C0039,2026-05-24,-38.24,groceries,card
T003284,C0048,2026-05-24,-44.73,utilities,direct_debit
T003429,C0050,2026-05-24,-12.33,dining,card
T003539,C0051,2026-05-24,946.08,salary,inbound_transfer
T004009,C0057,2026-05-24,-101.17,transfer_out,app_transfer
T004134,C0060,2026-05-24,-48.02,groceries,card
T004653,C0068,2026-05-24,-37.27,dining,card
T004819,C0070,2026-05-24,-112.51,utilities,direct_debit
T004889,C0071,2026-05-24,-33.38,retail,card
T005128,C0074,2026-05-24,-26.16,dining,card
T005133,C0074,2026-05-24,-16.23,dining,card
T005223,C0075,2026-05-24,-13.57,subscription,direct_debit
T006092,C0087,2026-05-24,-22.1,groceries,card
T006159,C0088,2026-05-24,-18.48,transport,card
T006417,C0091,2026-05-24,-36.64,dining,card
T006888,C0097,2026-05-24,-127.05,utilities,direct_debit
T006892,C0097,2026-05-24,-31.35,groceries,card
T007090,C0100,2026-05-24,-21.06,subscription,direct_debit
T007515,C0109,2026-05-24,-42.77,utilities,direct_debit
T007927,C0115,2026-05-24,-52.9,retail,card
T007929,C0115,2026-05-24,-17.0,transport,card
T008307,C0120,2026-05-24,-252.81,transfer_out,app_transfer
T008493,C0124,2026-05-24,-45.91,dining,card
T008585,C0125,2026-05-24,-81.13,groceries,card
T008752,C0127,2026-05-24,-314.28,transfer_out,app_transfer
T008763,C0127,2026-05-24,-356.41,transfer_out,app_transfer
T009236,C0133,2026-05-24,-17.48,subscription,direct_debit
T009595,C0138,2026-05-24,3390.42,salary,inbound_transfer
T009683,C0140,2026-05-24,-13.26,transport,card
T010190,C0148,2026-05-24,-76.66,transfer_out,app_transfer
T010613,C0153,2026-05-24,-131.79,retail,card
T010770,C0155,2026-05-24,-230.52,transfer_out,app_transfer
T010855,C0156,2026-05-24,3099.37,salary,inbound_transfer
T011161,C0161,2026-05-24,-46.73,dining,card
T011166,C0161,2026-05-24,-11.01,transport,card
T011280,C0162,2026-05-24,-92.01,groceries,card
T011337,C0163,2026-05-24,-376.98,transfer_out,app_transfer
T011728,C0168,2026-05-24,-53.06,dining,card
T011825,C0169,2026-05-24,1398.14,salary,inbound_transfer
T012680,C0182,2026-05-24,-15.82,transport,card
T012758,C0183,2026-05-24,-12.9,dining,card
T012862,C0185,2026-05-24,-30.06,groceries,card
T013105,C0188,2026-05-24,-109.35,retail,card
T013623,C0196,2026-05-24,-18.76,dining,card
T013822,C0198,2026-05-24,-41.18,groceries,card
T000231,C0004,2026-05-25,-13.25,subscription,direct_debit
T000316,C0005,2026-05-25,-116.96,retail,card
T000377,C0006,2026-05-25,4359.37,salary,inbound_transfer
T000380,C0006,2026-05-25,-86.74,transfer_out,app_transfer
T000689,C0011,2026-05-25,-80.62,groceries,card
T001020,C0016,2026-05-25,-18.78,transport,card
T001173,C0018,2026-05-25,-53.3,utilities,direct_debit
T001395,C0021,2026-05-25,-129.46,retail,card
T001545,C0023,2026-05-25,-51.57,groceries,card
T001638,C0024,2026-05-25,-56.12,groceries,card
T001643,C0024,2026-05-25,-54.78,groceries,card
T001646,C0024,2026-05-25,-7.14,transport,card
T001779,C0026,2026-05-25,-20.76,dining,card
T001789,C0026,2026-05-25,-81.35,retail,card
T001853,C0027,2026-05-25,-53.33,groceries,card
T001932,C0028,2026-05-25,-117.38,retail,card
T002011,C0029,2026-05-25,-13.74,dining,card
T002117,C0030,2026-05-25,-202.49,utilities,direct_debit
T002912,C0042,2026-05-25,-49.26,groceries,card
T002981,C0043,2026-05-25,-17.44,transport,card
T003091,C0045,2026-05-25,-59.41,dining,card
T003093,C0045,2026-05-25,-10.43,transport,card
T003630,C0052,2026-05-25,-9.24,transport,card
T004387,C0064,2026-05-25,-5.51,subscription,direct_debit
T004526,C0066,2026-05-25,-40.32,retail,card
T005035,C0073,2026-05-25,-185.2,utilities,direct_debit
T006027,C0086,2026-05-25,936.33,salary,inbound_transfer
T006267,C0089,2026-05-25,-22.34,dining,card
T006646,C0094,2026-05-25,-54.15,dining,card
T006812,C0096,2026-05-25,-41.21,dining,card
T006952,C0098,2026-05-25,2392.3,salary,inbound_transfer
T006959,C0098,2026-05-25,-157.74,utilities,direct_debit
T007443,C0108,2026-05-25,-63.85,utilities,direct_debit
T007825,C0113,2026-05-25,-60.95,retail,card
T007930,C0115,2026-05-25,-68.74,retail,card
T008308,C0120,2026-05-25,-20.98,transport,card
T008501,C0124,2026-05-25,-18.33,subscription,direct_debit
T008912,C0129,2026-05-25,-10.06,transport,card
T009333,C0134,2026-05-25,-19.86,groceries,card
T009411,C0135,2026-05-25,-77.59,retail,card
T009524,C0137,2026-05-25,-67.65,retail,card
T009673,C0140,2026-05-25,-18.47,transport,card
T010015,C0145,2026-05-25,-82.85,groceries,card
T010453,C0151,2026-05-25,-29.78,groceries,card
T010858,C0156,2026-05-25,-10.92,transport,card
T010942,C0157,2026-05-25,-77.45,retail,card
T011340,C0163,2026-05-25,-45.09,retail,card
T011482,C0165,2026-05-25,-145.23,utilities,direct_debit
T011485,C0165,2026-05-25,-147.97,utilities,direct_debit
T011634,C0167,2026-05-25,-18.49,subscription,direct_debit
T012306,C0176,2026-05-25,-51.26,retail,card
T012493,C0179,2026-05-25,-387.97,transfer_out,app_transfer
T012753,C0183,2026-05-25,-116.3,transfer_out,app_transfer
T013270,C0190,2026-05-25,-52.94,groceries,card
T013374,C0192,2026-05-25,-8.49,transport,card
T013455,C0193,2026-05-25,3509.58,salary,inbound_transfer
T013866,C0199,2026-05-25,859.91,salary,inbound_transfer
T000618,C0010,2026-05-26,-365.94,transfer_out,app_transfer
T000893,C0014,2026-05-26,-35.14,dining,card
T000951,C0015,2026-05-26,-12.0,subscription,direct_debit
T000952,C0015,2026-05-26,-297.79,transfer_out,app_transfer
T000956,C0015,2026-05-26,-72.32,retail,card
T001100,C0017,2026-05-26,-204.46,transfer_out,app_transfer
T001265,C0019,2026-05-26,-41.94,dining,card
T001466,C0022,2026-05-26,1563.51,salary,inbound_transfer
T002551,C0037,2026-05-26,-48.99,cash_withdrawal,atm
T002827,C0041,2026-05-26,-44.04,groceries,card
T003154,C0046,2026-05-26,-58.86,retail,card
T003816,C0054,2026-05-26,-199.24,transfer_out,app_transfer
T004130,C0060,2026-05-26,-30.43,retail,card
T004253,C0062,2026-05-26,-58.71,retail,card
T004600,C0067,2026-05-26,-57.52,retail,card
